/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006468146-2010078095331_llc_gammaDor.dat   -0.05019717   -2.97799625
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006468987-2010078095331_llc_gammaDor.dat   -0.18748912   -2.01162510
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006531485-2010078095331_llc_binary.dat    2.08703946    0.18112946
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006678174-2009166043257_llc_gammaDor.dat   -0.76074402   -2.33797356
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006699679-2009350155506_llc_binary.dat   -0.01188151   -3.41745195
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006778063-2010078095331_llc_gammaDor.dat   -0.05476987   -2.30353183
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006865626-2010078095331_llc_binary.dat    1.13421737    0.88206945
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006935014-2010078095331_llc_gammaDor.dat   -0.35819249   -2.08399219
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr006953103-2010078095331_llc_gammaDor.dat   -1.32980118   -1.72227820
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007013934-2010078095331_llc_binary.dat    0.22210765    0.82048042
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007023122-2010078095331_llc_gammaDor.dat   -0.15410178   -2.53875837
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007365537-2010078095331_llc_gammaDor.dat   -0.13672375   -2.35093269
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007380501-2010078095331_llc_gammaDor.dat   -0.16219682   -2.93001117
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007434470-2010078095331_llc_gammaDor.dat   -0.00702920   -3.53854656
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007458285-2010078095331_llc_binary.dat    1.03966595    0.92807613
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007516703-2009166043257_llc_gammaDor.dat   -0.13259281   -3.32288714
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007583663-2010078095331_llc_gammaDor.dat   -0.39933595   -2.64660634
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007584826-2009350155506_llc_binary.dat    1.82543681    0.38983986
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007691618-2010078095331_llc_gammaDor.dat   -0.33911598   -3.20195452
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007746984-2010174085026_llc_gammaDor.dat   -0.05309496   -2.78436106
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007769072-2010078095331_llc_binary.dat   -0.14681677   -1.10257968
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007818448-2010078095331_llc_binary.dat    1.16493993    1.32601577
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007867348-2010078095331_llc_gammaDor.dat   -0.29704326   -3.72184212
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr007939065-2010078095331_llc_gammaDor.dat   -0.52467388   -2.58358170
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008094140-2010078095331_llc_binary.dat    3.15688965    0.95914393
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008108785-2010078095331_llc_binary.dat    0.52341063    1.41942159
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008155368-2010078095331_llc_binary.dat    2.52155968    0.55623965
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008182360-2013098041711_llc_binary.dat    1.02095824    1.18575272
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008183540-2013131215648_llc_binary.dat    0.25834377    2.58241216
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008248812-2010078095331_llc_binary.dat    1.24504792    1.41681111
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008364249-2010078095331_llc_gammaDor.dat   -0.07199775   -3.01709829
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008375138-2010078095331_llc_gammaDor.dat   -0.20763592   -2.90333695
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008378079-2010078095331_llc_gammaDor.dat   -0.06154712   -3.50871544
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008579812-2013098041711_llc_binary.dat    1.33301236    0.77554841
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008611423-2009166043257_llc_gammaDor.dat   -0.32418159   -2.33810980
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008645874-2009166043257_llc_gammaDor.dat   -0.04739408   -3.16140540
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008693972-2010078095331_llc_gammaDor.dat   -0.43606854   -2.79318708
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008739181-2010078095331_llc_gammaDor.dat   -0.20303294   -2.15928823
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008836473-2010078095331_llc_gammaDor.dat   -0.11160273   -2.90780809
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr008971432-2010078095331_llc_binary.dat    2.02310974    0.08321243
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009084778-2010078095331_llc_binary.dat   -0.03649924   -0.12612587
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009210943-2010078095331_llc_gammaDor.dat   -0.15246416   -2.62188795
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009238207-2010078095331_llc_binary.dat    0.58956783    1.02160048
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009328852-2010078095331_llc_binary.dat    2.93824477    0.73785439
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009350889-2010078095331_llc_binary.dat    0.19756236    3.06634710
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009419694-2010078095331_llc_gammaDor.dat   -0.44304498   -2.32126457
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009480469-2010078095331_llc_gammaDor.dat   -0.49787669   -2.86988035
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009595743-2009166043257_llc_gammaDor.dat   -0.25963777   -3.09538408
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009692336-2011271113734_llc_binary.dat    1.58354933    1.02346522
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009751996-2009166043257_llc_gammaDor.dat   -0.11952086   -2.14715234
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009837083-2010174085026_llc_binary.dat    1.57557352    0.18586738
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009898401-2010078095331_llc_binary.dat   -0.00989674   -4.15589184
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr009944201-2009350155506_llc_binary.dat    2.60424384    0.98785629
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010007533-2010078095331_llc_binary.dat    0.22777085    1.62886480
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010080943-2010078095331_llc_gammaDor.dat   -0.21336487   -2.60486170
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010095469-2011073133259_llc_binary.dat    2.36637148    0.44108755
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010224094-2010078095331_llc_gammaDor.dat   -0.28151692   -2.81876317
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010256787-2009166043257_llc_gammaDor.dat   -0.68126401   -2.78277801
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010259530-2010078095331_llc_binary.dat    0.29169388    1.89692391
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010275747-2010078095331_llc_binary.dat    2.14288422    0.56101575
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010351767-2010078095331_llc_binary.dat    1.75839026    0.66834374
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr010467146-2010078095331_llc_gammaDor.dat   -0.28010322   -2.33049648
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011017077-2010009091648_llc_binary.dat    1.31284105    0.52616365
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011080103-2010078095331_llc_gammaDor.dat   -0.45509394   -1.81532727
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011099031-2010078095331_llc_gammaDor.dat    0.00804389   -1.96226190
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011196370-2010078095331_llc_gammaDor.dat    0.07096378   -2.73757872
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011294808-2010078095331_llc_gammaDor.dat   -0.01991823   -3.80603190
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011303526-2010078095331_llc_binary.dat    0.24093072    2.05182557
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011456474-2010078095331_llc_gammaDor.dat   -0.20069041   -2.46241984
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011668783-2010078095331_llc_gammaDor.dat   -0.19112379   -3.37614689
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011721304-2010078095331_llc_gammaDor.dat   -0.75984182   -3.53760968
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011754232-2009166043257_llc_gammaDor.dat   -0.08609302   -2.93392428
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011907454-2010078095331_llc_gammaDor.dat   -0.34427442   -2.47826374
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011917550-2010078095331_llc_gammaDor.dat   -0.47324395   -2.19039593
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr011920505-2010078095331_llc_gammaDor.dat   -0.96014370   -2.27811921
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012004834-2010009091648_llc_binary.dat    1.45012341    1.96978553
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012023089-2010078095331_llc_binary.dat    1.22346300   -1.15673037
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012055517-2009350155506_llc_binary.dat    0.27885161    1.04916030
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012066947-2009166043257_llc_gammaDor.dat   -0.18018746   -2.62151377
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012108333-2009350155506_llc_binary.dat    1.66361703    1.24077600
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012352712-2012277125453_llc_binary.dat    0.15230264    2.01831710
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012458189-2009166043257_llc_gammaDor.dat   -0.15470229   -2.87584105
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012554536-2010078095331_llc_binary.dat    1.85266754    0.53304843
/Users/andrew/Fortran_codes/FOPTICS/Kepler_gammaDors_Binaries_data/kplr012643786-2010078095331_llc_gammaDor.dat   -0.33528095   -2.35856951
