# Kepler Asteroseismic Data
# KIC number: 11303526
# Season:     Q4
# TRF:        0
# Version:    7
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    55185.3772734 8.03602969e+04 8.07833958e+00           -Inf           -Inf
    55185.3977063 8.18640625e+04 8.14017582e+00 8.90547812e+04 8.83479214e+00
    55185.4181394           -Inf           -Inf           -Inf           -Inf
    55185.4385722 8.39370234e+04 8.22570992e+00 9.13083672e+04 8.92662621e+00
    55185.4590052 8.42379375e+04 8.23710918e+00 9.16333750e+04 8.93775749e+00
    55185.4794382 8.40119922e+04 8.22855949e+00 9.13910703e+04 8.92879868e+00
    55185.4998711 8.33225156e+04 8.19779778e+00 9.06385469e+04 8.89531326e+00
    55185.5203041 8.23134766e+04 8.15731239e+00 8.95376406e+04 8.85077858e+00
    55185.5407370 8.11107344e+04 8.11058140e+00 8.82331250e+04 8.80263138e+00
    55185.5611700 7.99452109e+04 8.06217575e+00 8.69656562e+04 8.74951172e+00
    55185.5816030 7.86206094e+04 8.00902176e+00 8.55213750e+04 8.69036293e+00
    55185.6020359 7.71870547e+04 7.94729996e+00 8.41278672e+04 8.62737656e+00
    55185.6224689 7.59638516e+04 7.89722633e+00 8.27289531e+04 8.57123375e+00
    55185.6429019 7.54204375e+04 7.87490797e+00 8.20398672e+04 8.54758358e+00
    55185.6633349 7.57635547e+04 7.88930988e+00 8.24122500e+04 8.56369305e+00
    55185.6837678 7.68696484e+04 7.93367958e+00 8.36191016e+04 8.61117363e+00
    55185.7042008 7.84397109e+04 7.99990463e+00 8.53231641e+04 8.68339348e+00
    55185.7246338 7.99505234e+04 8.06236076e+00 8.69653906e+04 8.75110435e+00
    55185.7450667 8.12587422e+04 8.11693478e+00 8.83888359e+04 8.80889130e+00
    55185.7654997 8.25377500e+04 8.16589451e+00 8.97813984e+04 8.86389732e+00
    55185.7859327 8.36821406e+04 8.21418667e+00 9.10251328e+04 8.91506195e+00
    55185.8063655 8.45760781e+04 8.25056171e+00 9.19950078e+04 8.95446301e+00
    55185.8267986 8.49707422e+04 8.26478863e+00 9.24251641e+04 8.97129059e+00
    55185.8472316 8.48221875e+04 8.25917053e+00 9.22693828e+04 8.96431160e+00
    55185.8676644 8.41690625e+04 8.23444748e+00 9.15399844e+04 8.93672657e+00
    55185.8880975 8.29960859e+04 8.18357372e+00 9.02519609e+04 8.88169289e+00
    55185.9085305 8.14933984e+04 8.12601471e+00 8.86172969e+04 8.81891918e+00
    55185.9289634 7.98645938e+04 8.05909252e+00 8.68411875e+04 8.74851131e+00
    55185.9493964 7.81031328e+04 7.98685980e+00 8.49342109e+04 8.66934872e+00
    55185.9698294 7.64637188e+04 7.91793633e+00 8.31629453e+04 8.59552574e+00
    55185.9902623           -Inf           -Inf           -Inf           -Inf
    55186.0106952 7.48911172e+04 7.85402346e+00 8.14735859e+04 8.52567673e+00
    55186.0311283 7.55911875e+04 7.88220835e+00 8.22404141e+04 8.55586624e+00
    55186.0515613 7.69467344e+04 7.93760109e+00 8.37138359e+04 8.61655521e+00
    55186.0719941 7.86965391e+04 8.01014137e+00 8.56184219e+04 8.69472408e+00
    55186.0924272 8.03824922e+04 8.08202076e+00 8.74463984e+04 8.77281857e+00
    55186.1128602 8.19403984e+04 8.14327049e+00 8.91276641e+04 8.83794308e+00
    55186.1332930 8.32694531e+04 8.19668579e+00 9.05708906e+04 8.89654636e+00
    55186.1537261 8.42252812e+04 8.23672009e+00 9.16104609e+04 8.94044685e+00
    55186.1741591 8.46407891e+04 8.25244331e+00 9.20650312e+04 8.95818901e+00
    55186.1945920 8.45083828e+04 8.24743843e+00 9.19217969e+04 8.95312691e+00
    55186.2150250 8.39220703e+04 8.22357655e+00 9.12822344e+04 8.92534542e+00
    55186.2354580 8.29472109e+04 8.18164349e+00 9.02205625e+04 8.88030434e+00
    55186.2558909 8.17146953e+04 8.13455963e+00 8.88867188e+04 8.83047581e+00
    55186.2763238 8.04816641e+04 8.08582401e+00 8.75392188e+04 8.77673435e+00
    55186.2967569 7.91821016e+04 8.03279686e+00 8.61239688e+04 8.71881104e+00
    55186.3171898 7.77734609e+04 7.97405005e+00 8.45932031e+04 8.65649796e+00
    55186.3376228 7.64459766e+04 7.91723871e+00 8.31462969e+04 8.59633541e+00
    55186.3580557 7.56671719e+04 7.88565969e+00 8.23035625e+04 8.56103802e+00
    55186.3784887 7.57266953e+04 7.88806057e+00 8.23676172e+04 8.56356525e+00
    55186.3989217 7.66255312e+04 7.92452526e+00 8.33428281e+04 8.60361481e+00
    55186.4193547 7.80457969e+04 7.98479176e+00 8.48890781e+04 8.66853905e+00
    55186.4397876 7.95784922e+04 8.04931736e+00 8.65503203e+04 8.73811817e+00
    55186.4602206 8.08977578e+04 8.10188961e+00 8.79926328e+04 8.79509830e+00
    55186.4806537 8.21568984e+04 8.15154743e+00 8.93610000e+04 8.84918404e+00
    55186.5010865 8.33331094e+04 8.19926643e+00 9.06401484e+04 8.90100002e+00
    55186.5215195 8.42682812e+04 8.23845291e+00 9.16545312e+04 8.94182110e+00
    55186.5419525 8.48034297e+04 8.25864029e+00 9.22393359e+04 8.96625137e+00
    55186.5623855 8.47696406e+04 8.25741768e+00 9.22005703e+04 8.96318436e+00
    55186.5828184 8.42135781e+04 8.23631668e+00 9.15996719e+04 8.94051647e+00
    55186.6032514 8.32010312e+04 8.19421768e+00 9.04972188e+04 8.89628506e+00
    55186.6236844 8.18053203e+04 8.13803101e+00 8.89767344e+04 8.83453274e+00
    55186.6441174 8.02003516e+04 8.07501984e+00 8.72307734e+04 8.76662731e+00
    55186.6645503 7.84811328e+04 8.00177574e+00 8.53624297e+04 8.68767643e+00
    55186.6849834 7.67888281e+04 7.93090916e+00 8.35186719e+04 8.61208820e+00
    55186.7054163 7.54248047e+04 7.87610483e+00 8.20371641e+04 8.55091858e+00
    55186.7258493 7.48763984e+04 7.85357332e+00 8.14434609e+04 8.52731895e+00
