# Kepler Asteroseismic Data
# KIC number: 5290305
# Season:     Q15
# TRF:        0
# Version:    3
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    56206.4886534 2.17060410e+04 4.82272530e+00           -Inf           -Inf
    56206.5090864 2.04083945e+04 4.72968245e+00 2.44988164e+04 5.62455225e+00
    56206.5295193 1.87235273e+04 4.60882998e+00 2.24898301e+04 5.48138618e+00
    56206.5499523 1.73244004e+04 4.50456572e+00 2.08244512e+04 5.35817146e+00
    56206.5703854 1.70788867e+04 4.48734856e+00 2.05311973e+04 5.33745527e+00
    56206.5908183 1.73541914e+04 4.50779200e+00 2.08591035e+04 5.36190844e+00
    56206.6112513 1.87402891e+04 4.61057186e+00 2.25101816e+04 5.48343754e+00
    56206.6316843 2.04222969e+04 4.73060608e+00 2.45117070e+04 5.62545252e+00
    56206.6521172 2.16810156e+04 4.82114077e+00 2.60117949e+04 5.73310041e+00
    56206.6725503 2.25630273e+04 4.88134527e+00 2.70608496e+04 5.80425692e+00
    56206.6929832 2.31639961e+04 4.92023802e+00 2.77766914e+04 5.85067511e+00
    56206.7134162 2.34749746e+04 4.94001293e+00 2.80908672e+04 5.87385702e+00
    56206.7338493 2.33979590e+04 4.93516874e+00 2.80112695e+04 5.86877441e+00
    56206.7542821 2.29925352e+04 4.90901232e+00 2.75468594e+04 5.83744478e+00
    56206.7747151 2.23438320e+04 4.86705637e+00 2.67950625e+04 5.78744650e+00
    56206.7951482 2.15633535e+04 4.81113577e+00 2.58682051e+04 5.72133923e+00
    56206.8155812 2.04986934e+04 4.73582458e+00 2.46017559e+04 5.63228464e+00
    56206.8360141 1.91290566e+04 4.63671255e+00 2.29696328e+04 5.51478863e+00
    56206.8564472 1.80430352e+04 4.55732441e+00 2.16795410e+04 5.42045689e+00
    56206.8768801 1.78528457e+04 4.54413176e+00 2.14548848e+04 5.40478992e+00
    56206.8973130 1.79082734e+04 4.54797459e+00 2.15187363e+04 5.40935278e+00
    56206.9177461 1.86660996e+04 4.60496044e+00 2.24189297e+04 5.47710752e+00
    56206.9381791 2.01818281e+04 4.71456623e+00 2.42203945e+04 5.60708427e+00
    56206.9586122 2.14430664e+04 4.80339670e+00 2.57203594e+04 5.71235704e+00
    56206.9790450 2.23010410e+04 4.86435127e+00 2.67419922e+04 5.78388405e+00
    56206.9994780 2.30001172e+04 4.90956450e+00 2.75735371e+04 5.83854771e+00
    56207.0199111 2.34972949e+04 4.94158459e+00 2.81647520e+04 5.87591171e+00
    56207.0403440 2.36686230e+04 4.95505095e+00 2.83661777e+04 5.89183092e+00
    56207.0607769 2.34782715e+04 4.94027662e+00 2.81360801e+04 5.87450075e+00
    56207.0812100 2.29240195e+04 4.90471935e+00 2.74760586e+04 5.83271933e+00
    56207.1016429 2.20904316e+04 4.85040283e+00 2.64846367e+04 5.76788425e+00
    56207.1220759 2.09325723e+04 4.76617146e+00 2.51095684e+04 5.66814613e+00
    56207.1425090 1.93662441e+04 4.65317965e+00 2.32497480e+04 5.53437662e+00
    56207.1629418 1.77117344e+04 4.53415537e+00 2.12778594e+04 5.39334488e+00
    56207.1833749 1.71027422e+04 4.48896980e+00 2.05538223e+04 5.33958292e+00
    56207.2038079 1.71685605e+04 4.49374819e+00 2.06308320e+04 5.34482431e+00
    56207.2242409 1.81229180e+04 4.56305742e+00 2.17678379e+04 5.42771721e+00
    56207.2446738 1.98300781e+04 4.68830442e+00 2.38010742e+04 5.57627678e+00
    56207.2651068 2.12693496e+04 4.79041052e+00 2.55133711e+04 5.69658184e+00
    56207.2855398 2.22550586e+04 4.86142254e+00 2.66888848e+04 5.78114128e+00
    56207.3059728 2.29639062e+04 4.90732813e+00 2.75334297e+04 5.83593655e+00
    56207.3264057 2.33903516e+04 4.93481445e+00 2.80399062e+04 5.86810350e+00
    56207.3468387           -Inf           -Inf           -Inf           -Inf
    56207.3672717 2.31596797e+04 4.92001867e+00 2.77643770e+04 5.85099173e+00
