# Kepler Asteroseismic Data
# KIC number: 5708550
# Season:     Q4
# TRF:        0
# Version:    7
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    55185.3765483 2.49503031e+05 1.32430286e+01           -Inf           -Inf
    55185.3969812 2.49338859e+05 1.32390289e+01 2.59160047e+05 1.36981096e+01
    55185.4174142           -Inf           -Inf           -Inf           -Inf
    55185.4378470 2.49054438e+05 1.32324648e+01 2.58855531e+05 1.36923103e+01
    55185.4582799 2.48912953e+05 1.32273598e+01 2.58698875e+05 1.36871977e+01
    55185.4787128 2.48841953e+05 1.32257690e+01 2.58613078e+05 1.36848898e+01
    55185.4991457 2.48717422e+05 1.32228088e+01 2.58469469e+05 1.36824493e+01
    55185.5195786 2.48645703e+05 1.32212000e+01 2.58396828e+05 1.36810770e+01
    55185.5400113 2.48575734e+05 1.32196407e+01 2.58322188e+05 1.36802378e+01
    55185.5604443 2.48522469e+05 1.32184315e+01 2.58264359e+05 1.36800060e+01
    55185.5808772 2.48526234e+05 1.32184858e+01 2.58276516e+05 1.36797209e+01
    55185.6013100 2.48522359e+05 1.32184486e+01 2.58269562e+05 1.36810999e+01
    55185.6217430 2.48561375e+05 1.32193089e+01 2.58307484e+05 1.36800985e+01
    55185.6421759 2.48640266e+05 1.32212858e+01 2.58394438e+05 1.36832314e+01
    55185.6626088 2.48666078e+05 1.32217941e+01 2.58419547e+05 1.36814203e+01
    55185.6830417 2.48719938e+05 1.32230701e+01 2.58472953e+05 1.36855927e+01
    55185.7034746 2.48794312e+05 1.32248363e+01 2.58553234e+05 1.36878653e+01
    55185.7239075 2.48887484e+05 1.32269707e+01 2.58646797e+05 1.36879349e+01
    55185.7443404 2.48988250e+05 1.32311907e+01 2.58746547e+05 1.36918964e+01
    55185.7647733 2.49075109e+05 1.32332640e+01 2.58837562e+05 1.36942673e+01
    55185.7852062 2.49164016e+05 1.32352600e+01 2.58927219e+05 1.36972084e+01
    55185.8056390 2.49221594e+05 1.32365608e+01 2.58994062e+05 1.36997442e+01
    55185.8260720 2.49237781e+05 1.32369843e+01 2.59012625e+05 1.36995859e+01
    55185.8465049 2.49335594e+05 1.32391987e+01 2.59107266e+05 1.37025347e+01
    55185.8669377 2.49424953e+05 1.32413445e+01 2.59207734e+05 1.37051449e+01
    55185.8873707 2.49516281e+05 1.32434416e+01 2.59303109e+05 1.37079487e+01
    55185.9078036 2.49547297e+05 1.32442026e+01 2.59328172e+05 1.37092581e+01
    55185.9282364 2.49544266e+05 1.32441349e+01 2.59327438e+05 1.37069931e+01
